#Digilent WaveForms Oscilloscope Acquisition
#Device Name: PlasmaStuff
#Serial Number: SN:210321A41FE0
#Date Time: 2018-11-27 16:29:38.254
#Sample rate: 40000Hz
#Samples: 8192
#Trigger: Source: Channel 2 Type: Edge Condition: Rising Level: 200 mV Hyst.: Auto HoldOff: 0 s
#Channel 1: Range: 2 V/div Offset: 8.6 V
#Channel 2: Range: 2 V/div Offset: 0 V

Time (s),Channel 1 (V),Channel 2 (V)
-0.096475000000000005,-7.6278534256399233,-0.48810837393170359
-0.096450000000000008,-7.6425447921680449,-0.48439098818482229
-0.096424999999999997,-7.6535633170641404,-0.48439098818482063
-0.0964,-7.6609090003281981,-0.48067360243794105
-0.096375000000000002,-7.6609090003281981,-0.48067360243794105
-0.096350000000000005,-7.6645818419602278,-0.47695621669105981
-0.096325000000000008,-7.6645818419602278,-0.47323883094417857
-0.096299999999999997,-7.6645818419602278,-0.4732388309441769
-0.096274999999999999,-7.6645818419602278,-0.46952144519729733
-0.096250000000000002,-7.6645818419602278,-0.46580405945041609
-0.096225000000000005,-7.6645818419602278,-0.46208667370353484
-0.096200000000000008,-7.6609090003281981,-0.45836928795665355
-0.096174999999999997,-7.6535633170641271,-0.45465190220977064
-0.096149999999999999,-7.6315262672719539,-0.45093451646289107
-0.096125000000000002,-7.6351991089039846,-0.45093451646289107
-0.096100000000000005,-7.6425447921680449,-0.44721713071600983
-0.096075000000000008,-7.6535633170641368,-0.44721713071600983
-0.096049999999999996,-7.6535633170641351,-0.44349974496912692
-0.096024999999999999,-7.6498904754321062,-0.43978235922224734
-0.096000000000000002,-7.6535633170641368,-0.43978235922224734
-0.095975000000000005,-7.6498904754321062,-0.4360649734753661
-0.095950000000000008,-7.6498904754321062,-0.43234758772848481
-0.095924999999999996,-7.6535633170641333,-0.42863020198160356
-0.095899999999999999,-7.6462176338000756,-0.42863020198160356
-0.095875000000000002,-7.6498904754321062,-0.42491281623472232
-0.095850000000000005,-7.6498904754321062,-0.42119543048784108
-0.095825000000000007,-7.6498904754321062,-0.41747804474095984
-0.095799999999999996,-7.6462176338000738,-0.41747804474095818
-0.095774999999999999,-7.6425447921680449,-0.4137606589940786
-0.095750000000000002,-7.6425447921680449,-0.41004327324719736
-0.095725000000000005,-7.6462176338000756,-0.41004327324719736
-0.095700000000000007,-7.6388719505360143,-0.40632588750031606
-0.095674999999999996,-7.6388719505360143,-0.40260850175343144
-0.095649999999999999,-7.6388719505360143,-0.39517373025967234
-0.095625000000000002,-7.6388719505360143,-0.39517373025967234
-0.095600000000000004,-7.6388719505360143,-0.39517373025967234
-0.095575000000000007,-7.6351991089039846,-0.3914563445127911
-0.095549999999999996,-7.6388719505360143,-0.39145634451278943
-0.095524999999999999,-7.6388719505360143,-0.38773895876590986
-0.095500000000000002,-7.6388719505360143,-0.38402157301902862
-0.095475000000000004,-7.6388719505360143,-0.38402157301902862
-0.095450000000000007,-7.6388719505360143,-0.38030418727214732
-0.095424999999999996,-7.6351991089039846,-0.37658680152526608
-0.095399999999999999,-7.6351991089039846,-0.37658680152526608
-0.095375000000000001,-7.6351991089039846,-0.37286941577838484
-0.095350000000000004,-7.6351991089039846,-0.3691520300315036
-0.095325000000000007,-7.6351991089039846,-0.36543464428462236
-0.095299999999999996,-7.6315262672719504,-0.36543464428462069
-0.095274999999999999,-7.6241805840078927,-0.36171725853774112
-0.095250000000000001,-7.620507742375862,-0.35799987279085987
-0.095225000000000004,-7.620507742375862,-0.35799987279085987
-0.095200000000000007,-7.6241805840078927,-0.35056510129709734
-0.09517500000000001,-7.6241805840078927,-0.34684771555021776
-0.095149999999999998,-7.6241805840078927,-0.3468477155502161
-0.095125000000000001,-7.6241805840078927,-0.34313032980333485
-0.095100000000000004,-7.6241805840078927,-0.34313032980333485
-0.095075000000000007,-7.6168349007438314,-0.33569555830957237
-0.095050000000000009,-7.6094892174797737,-0.33569555830957237
-0.095024999999999998,-7.6131620591118008,-0.33197817256269113
-0.095000000000000001,-7.6168349007438314,-0.33197817256269113
-0.094975000000000004,-7.6168349007438314,-0.32826078681580989
-0.094950000000000007,-7.6094892174797701,-0.32454340106892859
-0.094925000000000009,-7.6021435342157133,-0.32454340106892859
-0.094899999999999998,-7.6094892174797701,-0.32082601532204735
-0.094875000000000001,-7.6058163758477395,-0.31710862957516611
-0.094850000000000004,-7.6094892174797701,-0.31339124382828487
-0.094825000000000007,-7.6094892174797701,-0.31339124382828487
-0.094800000000000009,-7.6094892174797701,-0.3096738580814053
-0.094774999999999998,-7.6058163758477395,-0.30595647233452239
-0.094750000000000001,-7.6021435342157098,-0.30595647233452239
-0.094725000000000004,-7.6058163758477395,-0.30223908658764115
-0.094700000000000006,-7.6058163758477395,-0.29480431509387861
-0.094675000000000009,-7.6058163758477395,-0.29108692934699903
-0.094649999999999998,-7.6058163758477395,-0.29108692934699737
-0.094625000000000001,-7.5947978509516485,-0.29108692934699737
-0.094600000000000004,-7.5837793260555566,-0.28736954360011613
-0.094575000000000006,-7.5874521676875872,-0.28365215785323489
-0.094550000000000009,-7.5911250093196161,-0.28365215785323489
-0.094524999999999998,-7.5911250093196179,-0.27993477210635365
-0.094500000000000001,-7.5874521676875872,-0.27621738635947241
-0.094475000000000003,-7.5874521676875872,-0.27250000061259111
-0.094450000000000006,-7.5911250093196179,-0.26878261486570987
-0.094425000000000009,-7.587452167687589,-0.26878261486570987
-0.094399999999999998,-7.5837793260555566,-0.26506522911882863
-0.094375000000000001,-7.569087959527435,-0.26134784337194739
-0.094350000000000003,-7.5654151178954043,-0.25763045762506614
-0.094325000000000006,-7.569087959527435,-0.25763045762506614
-0.094300000000000009,-7.5727608011594629,-0.25391307187818657
-0.094274999999999998,-7.5764336427914962,-0.25019568613130366
-0.09425,-7.5764336427914962,-0.24647830038442239
-0.094225000000000003,-7.5727608011594647,-0.24276091463754115
-0.094200000000000006,-7.5727608011594647,-0.23904352889065988
-0.094175000000000009,-7.5727608011594647,-0.23532614314378034
-0.094149999999999998,-7.569087959527435,-0.23532614314377864
-0.094125,-7.569087959527435,-0.2316087573968974
-0.094100000000000003,-7.5654151178954043,-0.22789137165001613
-0.094075000000000006,-7.5654151178954043,-0.22789137165001613
-0.094050000000000009,-7.5470509097352592,-0.22417398590313659
-0.094024999999999997,-7.5433780681032214,-0.22045660015625365
-0.094,-7.5360323848391602,-0.22045660015625365
-0.093975000000000003,-7.5433780681032214,-0.21673921440937241
-0.093950000000000006,-7.5507237513672818,-0.21673921440937241
-0.093925000000000008,-7.5507237513672818,-0.21302182866249283
-0.093899999999999997,-7.5507237513672818,-0.2093044429156099
-0.093875,-7.5507237513672818,-0.2093044429156099
-0.093850000000000003,-7.5360323848391602,-0.20558705716872866
-0.093825000000000006,-7.517668176679007,-0.20186967142184739
-0.093800000000000008,-7.517668176679007,-0.20186967142184739
-0.093774999999999997,-7.5029768101508854,-0.19815228567496615
-0.09375,-7.5139953350469764,-0.19071751418120367
-0.093725000000000003,-7.5250138599430683,-0.19071751418120367
-0.093700000000000006,-7.5286867015750989,-0.1870001284343224
-0.093675000000000008,-7.506649651782916,-0.1870001284343224
-0.093649999999999997,-7.4809397603587016,-0.18328274268744116
-0.093625,-7.4956311268868241,-0.17956535694055992
-0.093600000000000003,-7.5103224934149466,-0.17584797119367868
-0.093575000000000005,-7.517668176679007,-0.17584797119367868
-0.093550000000000008,-7.5213410183110376,-0.17213058544679741
-0.093524999999999997,-7.5213410183110376,-0.16841319969991617
-0.0935,-7.5213410183110376,-0.16841319969991617
-0.093475000000000003,-7.5213410183110376,-0.16469581395303493
-0.093450000000000005,-7.5213410183110376,-0.16097842820615366
-0.093425000000000008,-7.517668176679007,-0.15726104245927242
-0.093399999999999997,-7.5139953350469728,-0.15354365671239117
-0.093375,-7.506649651782916,-0.15354365671239117
-0.093350000000000002,-7.5029768101508854,-0.14982627096550993
-0.093325000000000005,-7.5029768101508854,-0.14982627096550993
-0.093300000000000008,-7.5029768101508854,-0.14610888521862866
-0.093274999999999997,-7.4993039685188512,-0.14239149947174742
-0.09325,-7.4919582852547935,-0.14239149947174742
-0.093225000000000002,-7.4919582852547935,-0.13867411372486618
-0.093200000000000005,-7.4809397603587016,-0.13495672797798491
-0.093175000000000008,-7.4772669187266718,-0.13123934223110367
-0.093149999999999997,-7.4809397603587033,-0.13123934223110198
-0.093124999999999999,-7.4846126019907331,-0.12752195648422243
-0.093100000000000002,-7.4772669187266718,-0.12380457073734119
-0.093075000000000005,-7.4772669187266718,-0.12008718499045994
-0.093050000000000008,-7.4735940770946412,-0.11636979924357868
-0.093024999999999997,-7.4699212354626106,-0.11265241349669743
-0.092999999999999999,-7.4699212354626106,-0.11265241349669743
-0.092975000000000002,-7.4699212354626106,-0.11265241349669743
-0.092950000000000005,-7.4662483938305799,-0.10893502774981619
-0.092925000000000008,-7.4662483938305799,-0.10521764200293493
-0.092899999999999996,-7.4625755521985457,-0.10521764200293324
-0.092874999999999999,-7.455229868934488,-0.10150025625605369
-0.092850000000000002,-7.4221742942462132,-0.097782870509172434
-0.092825000000000005,-7.4368656607743358,-0.094065484762291193
-0.092800000000000007,-7.444211344038397,-0.094065484762291193
-0.092774999999999996,-7.4478841856704268,-0.090348099015408245
-0.092749999999999999,-7.4478841856704268,-0.086630713268528697
-0.092725000000000002,-7.444211344038397,-0.082913327521647442
-0.092700000000000005,-7.4405385024063664,-0.079195941774766188
-0.092675000000000007,-7.4405385024063664,-0.079195941774766188
-0.092649999999999996,-7.436865660774334,-0.075478556027883253
-0.092624999999999999,-7.4331928191423051,-0.071761170281003692
-0.092600000000000002,-7.4001372444540303,-0.071761170281003692
-0.092575000000000005,-7.3927915611899699,-0.068043784534122451
-0.092550000000000007,-7.4038100860860609,-0.064326398787241196
-0.092524999999999996,-7.3854458779259007,-0.060609013040358262
-0.092499999999999999,-7.3670816697657555,-0.0568916272934787
-0.092475000000000002,-7.3781001946618474,-0.0568916272934787
-0.092450000000000004,-7.3854458779259087,-0.053174241546597452
-0.092425000000000007,-7.3964644028219997,-0.049456855799716204
-0.092399999999999996,-7.4001372444540303,-0.049456855799714511
-0.092374999999999999,-7.4001372444540303,-0.045739470052834956
-0.092350000000000002,-7.4001372444540303,-0.042022084305953708
-0.092325000000000004,-7.3964644028219997,-0.042022084305953708
-0.092300000000000007,-7.3927915611899699,-0.034587312812191205
-0.092274999999999996,-7.3891187195579366,-0.030869927065308268
-0.092249999999999999,-7.3854458779259087,-0.027152541318428709
-0.092225000000000001,-7.381773036293878,-0.027152541318428709
-0.092200000000000004,-7.381773036293878,-0.023435155571547461
-0.092175000000000007,-7.3744273530298168,-0.023435155571547461
-0.09215000000000001,-7.3744273530298168,-0.019717769824667903
-0.092124999999999999,-7.3670816697657555,-0.019717769824666213
-0.092100000000000001,-7.3597359865016951,-0.016000384077784962
-0.092075000000000004,-7.3597359865016951,-0.012282998330903714
-0.092050000000000007,-7.3597359865016951,-0.012282998330903714
-0.09202500000000001,-7.3523903032376374,-0.0085656125840241557
-0.091999999999999998,-7.3523903032376339,-0.0048482268371412163
-0.091975000000000001,-7.3487174616056032,-0.0011308410902599675
-0.091950000000000004,-7.3450446199735726,0.0025865446566212813
-0.091925000000000007,-7.341371778341542,0.0025865446566212813
-0.091900000000000009,-7.3376989367095131,0.0063039304035008396
-0.091874999999999998,-7.3340260950774807,0.010021316150383779
-0.091850000000000001,-7.3303532534454501,0.013738701897265029
-0.091825000000000004,-7.3266804118134203,0.017456087644146277
-0.091800000000000007,-7.3230075701813897,0.021173473391027525
-0.091775000000000009,-7.3119890452853031,0.021173473391027525
-0.091749999999999998,-7.3156618869173284,0.024890859137908776
-0.091725000000000001,-7.3119890452852978,0.028608244884790024
-0.091700000000000004,-7.3083162036532672,0.028608244884790024
-0.091675000000000006,-7.3046433620212365,0.032325630631671272
-0.091650000000000009,-7.3046433620212365,0.036043016378550827
-0.091624999999999998,-7.3009705203892068,0.039760402125433768
-0.091600000000000001,-7.2899519954931149,0.039760402125433768
-0.091575000000000004,-7.278933470597023,0.043477787872315016
-0.091550000000000006,-7.2752606289649924,0.047195173619196271
-0.091525000000000009,-7.2679149457009355,0.047195173619196271
-0.091499999999999998,-7.267914945700932,0.050912559366077519
-0.091475000000000001,-7.2568964208048401,0.054629945112958767
-0.091450000000000004,-7.2568964208048401,0.058347330859840014
-0.091425000000000006,-7.2568964208048401,0.058347330859840014
-0.091400000000000009,-7.2568964208048401,0.062064716606719569
-0.091374999999999998,-7.2532235791728095,0.062064716606721262
-0.091350000000000001,-7.2495507375407788,0.065782102353602517
-0.091325000000000003,-7.2495507375407788,0.073216873847365013
-0.091300000000000006,-7.2458778959087482,0.073216873847365013
-0.091275000000000009,-7.2348593710126625,0.073216873847365013
-0.091249999999999998,-7.2311865293806266,0.076934259594246254
-0.091225000000000001,-7.2311865293806266,0.080651645341127509
-0.091200000000000003,-7.2201680044845347,0.080651645341127509
-0.091175000000000006,-7.216495162852504,0.08436903108800875
