#Digilent WaveForms Oscilloscope Acquisition
#Device Name: PlasmaStuff
#Serial Number: SN:210321A41FE0
#Date Time: 2018-11-28 19:52:01.098
#Sample rate: 40000Hz
#Samples: 8192
#Trigger: Source: Channel 2 Type: Edge Condition: Rising Level: 200 mV Hyst.: Auto HoldOff: 0 s
#Channel 1: Range: 2 V/div Offset: 9.62 V
#Channel 2: Range: 2 V/div Offset: 0 V

Time (s),Channel 1 (V),Channel 2 (V)
-0.10238750000000001,-9.5960369817310411,0.65312905036083979
-0.1023625,-9.5960369817310394,0.64941166461395849
-0.1023375,-9.5923641400990114,0.64941166461395849
-0.1023125,-9.5923641400990114,0.64569427886707742
-0.1022875,-9.5923641400990114,0.64569427886707742
-0.10226250000000001,-9.5923641400990114,0.63825950737331483
-0.1022375,-9.5923641400990114,0.63454212162643353
-0.1022125,-9.5923641400990114,0.63454212162643353
-0.1021875,-9.5923641400990114,0.62710735013267116
-0.1021625,-9.5960369817310411,0.62710735013267116
-0.10213750000000001,-9.5960369817310411,0.62338996438578986
-0.10211249999999999,-9.5960369817310429,0.6196725786389069
-0.1020875,-9.5997098233630727,0.61595519289202727
-0.1020625,-9.5997098233630727,0.6122378071451462
-0.1020375,-9.5997098233630727,0.6122378071451462
-0.10201250000000001,-9.5997098233630727,0.6085204213982649
-0.10198749999999999,-9.5997098233630709,0.60480303565138194
-0.1019625,-9.5960369817310411,0.60108564990450231
-0.1019375,-9.5923641400990114,0.59736826415762101
-0.1019125,-9.5923641400990114,0.59736826415762101
-0.10188750000000001,-9.5923641400990114,0.59365087841073994
-0.10186249999999999,-9.5960369817310429,0.58993349266385697
-0.1018375,-9.5997098233630727,0.58621610691697734
-0.1018125,-9.5997098233630727,0.58249872117009605
-0.1017875,-9.5997098233630727,0.58249872117009605
-0.10176250000000001,-9.5997098233630727,0.57878133542321475
-0.10173749999999999,-9.5997098233630727,0.57506394967633201
-0.1017125,-9.5997098233630727,0.57134656392945238
-0.1016875,-9.5960369817310411,0.56762917818257108
-0.1016625,-9.5960369817310411,0.56762917818257108
-0.10163750000000001,-9.5960369817310411,0.56391179243568978
-0.10161249999999999,-9.5997098233630709,0.56019440668880705
-0.1015875,-9.5960369817310411,0.55647702094192741
-0.1015625,-9.5960369817310411,0.55275963519504612
-0.1015375,-9.5960369817310411,0.54904224944816482
-0.10151250000000001,-9.5997098233630727,0.54532486370128352
-0.10148750000000001,-9.6033826649951006,0.54532486370128352
-0.1014625,-9.5997098233630727,0.54532486370128352
-0.1014375,-9.6033826649951024,0.53789009220752115
-0.1014125,-9.5997098233630727,0.53789009220752115
-0.10138750000000001,-9.5960369817310411,0.53417270646063986
-0.10136250000000001,-9.5923641400990132,0.53045532071376023
-0.1013375,-9.5923641400990114,0.52673793496687726
-0.1013125,-9.5923641400990114,0.52302054921999619
-0.1012875,-9.5960369817310411,0.51930316347311489
-0.10126250000000001,-9.5997098233630727,0.5155857777262336
-0.10123750000000001,-9.5997098233630727,0.51186839197935396
-0.1012125,-9.5997098233630727,0.50815100623247123
-0.1011875,-9.5997098233630727,0.50443362048558993
-0.1011625,-9.6033826649951024,0.50071623473870863
-0.10113750000000001,-9.6033826649951024,0.50071623473870863
-0.10111250000000001,-9.6070555066271321,0.49699884899182906
-0.1010875,-9.6070555066271339,0.49328146324494615
-0.1010625,-9.5997098233630727,0.48956407749806485
-0.1010375,-9.5923641400990114,0.48956407749806485
-0.10101250000000001,-9.5960369817310411,0.48584669175118361
-0.10098750000000001,-9.5997098233630709,0.48212930600430404
-0.1009625,-9.6070555066271339,0.47841192025742113
-0.1009375,-9.6033826649951024,0.47469453451053989
-0.1009125,-9.5997098233630727,0.47097714876365865
-0.1008875,-9.5997098233630727,0.46725976301677741
-0.10086250000000001,-9.6033826649951006,0.46354237726989778
-0.1008375,-9.5997098233630727,0.45982499152301487
-0.1008125,-9.6033826649951024,0.45610760577613363
-0.1007875,-9.5997098233630727,0.45239022002925239
-0.1007625,-9.6033826649951024,0.45239022002925239
-0.10073750000000001,-9.5997098233630744,0.44495544853549329
-0.1007125,-9.5923641400990114,0.44495544853548991
-0.1006875,-9.5960369817310411,0.44123806278860866
-0.1006625,-9.5960369817310411,0.43752067704172737
-0.1006375,-9.5923641400990114,0.43380329129484613
-0.10061250000000001,-9.5923641400990114,0.43008590554796655
-0.1005875,-9.5923641400990114,0.43008590554796489
-0.1005625,-9.5886912984669799,0.4226511340542024
-0.1005375,-9.5923641400990114,0.41893374830732116
-0.1005125,-9.5923641400990114,0.41893374830732116
-0.10048750000000001,-9.5960369817310394,0.41521636256044159
-0.1004625,-9.5960369817310411,0.41149897681355863
-0.1004375,-9.5960369817310411,0.40778159106667738
-0.1004125,-9.5997098233630727,0.40406420531979614
-0.1003875,-9.5960369817310411,0.4003468195729149
-0.10036250000000001,-9.5997098233630709,0.39662943382603533
-0.1003375,-9.5960369817310411,0.39291204807915242
-0.1003125,-9.6033826649951024,0.38919466233227118
-0.1002875,-9.5997098233630727,0.38547727658538988
-0.1002625,-9.5997098233630727,0.38547727658538988
-0.10023750000000001,-9.5997098233630727,0.38175989083851031
-0.1002125,-9.5997098233630727,0.3780425050916274
-0.1001875,-9.5960369817310411,0.37432511934474616
-0.1001625,-9.5960369817310411,0.37432511934474616
-0.1001375,-9.5997098233630727,0.37060773359786492
-0.10011250000000001,-9.5997098233630727,0.36689034785098368
-0.1000875,-9.5960369817310411,0.36317296210410244
-0.1000625,-9.5960369817310411,0.3594555763572212
-0.1000375,-9.5960369817310411,0.3557381906103399
-0.1000125,-9.5997098233630727,0.35202080486345866
-0.099987500000000007,-9.6033826649951024,0.34830341911657742
-0.099962499999999996,-9.6033826649951024,0.34458603336969618
-0.099937499999999999,-9.5997098233630727,0.34458603336969618
-0.099912500000000001,-9.5997098233630727,0.34086864762281494
-0.099887500000000004,-9.6033826649951024,0.33715126187593369
-0.099862500000000007,-9.6033826649951024,0.33343387612905245
-0.099837499999999996,-9.5997098233630727,0.32971649038217116
-0.099812499999999998,-9.6070555066271339,0.32599910463528992
-0.099787500000000001,-9.6070555066271339,0.32228171888840867
-0.099762500000000004,-9.6033826649951024,0.31856433314152743
-0.099737500000000007,-9.6033826649951024,0.31856433314152743
-0.099712499999999996,-9.6033826649951024,0.31484694739464453
-0.099687499999999998,-9.6033826649951024,0.31112956164776495
-0.099662500000000001,-9.6033826649951024,0.30741217590088371
-0.099637500000000004,-9.5960369817310411,0.30369479015400241
-0.099612500000000007,-9.5997098233630727,0.29997740440712117
-0.099587499999999995,-9.6033826649951006,0.29626001866023827
-0.099562499999999998,-9.5997098233630727,0.29254263291335869
-0.099537500000000001,-9.5997098233630727,0.28882524716647745
-0.099512500000000004,-9.5997098233630727,0.28510786141959621
-0.099487500000000006,-9.5997098233630727,0.28510786141959621
-0.099462499999999995,-9.6033826649951024,0.2813904756727133
-0.099437499999999998,-9.6033826649951024,0.27767308992583367
-0.099412500000000001,-9.6033826649951024,0.27395570417895243
-0.099387500000000004,-9.6033826649951024,0.27023831843207119
-0.099362500000000006,-9.6033826649951024,0.26652093268518995
-0.099337499999999995,-9.5960369817310429,0.26280354693830871
-0.099312499999999998,-9.5997098233630727,0.26280354693830871
-0.099287500000000001,-9.6033826649951024,0.25908616119142747
-0.099262500000000004,-9.6070555066271339,0.25536877544454623
-0.099237500000000006,-9.6033826649951024,0.25165138969766498
-0.099212499999999995,-9.6033826649951024,0.24793400395078202
-0.099187499999999998,-9.6033826649951024,0.24421661820390245
-0.099162500000000001,-9.6033826649951024,0.24049923245702121
-0.099137500000000003,-9.6033826649951024,0.23678184671013996
-0.099112500000000006,-9.6033826649951024,0.23678184671013996
-0.099087499999999995,-9.6033826649951024,0.233064460963257
-0.099062499999999998,-9.6033826649951024,0.22934707521637746
-0.099037500000000001,-9.6033826649951024,0.22562968946949621
-0.099012500000000003,-9.6033826649951024,0.22191230372261497
-0.098987500000000006,-9.6070555066271339,0.22191230372261497
-0.098962499999999995,-9.6070555066271339,0.21819491797573201
-0.098937499999999998,-9.6070555066271339,0.21447753222885246
-0.0989125,-9.6070555066271339,0.21076014648197122
-0.098887500000000003,-9.6033826649951024,0.20704276073508995
-0.098862500000000006,-9.6033826649951024,0.20704276073508995
-0.098837499999999995,-9.6033826649951006,0.20332537498820533
-0.098812499999999998,-9.5997098233630727,0.19589060349444623
-0.0987875,-9.6033826649951024,0.19589060349444623
-0.098762500000000003,-9.5997098233630727,0.18845583200068372
-0.098737500000000006,-9.5997098233630727,0.18473844625380248
-0.098712499999999995,-9.6033826649951042,0.18473844625380079
-0.098687499999999997,-9.6070555066271339,0.18102106050692124
-0.0986625,-9.6107283482591637,0.17730367476003997
-0.098637500000000003,-9.6033826649951024,0.17358628901315873
-0.098612500000000006,-9.6033826649951024,0.16986890326627749
-0.098587499999999995,-9.6070555066271321,0.16615151751939622
-0.098562499999999997,-9.6033826649951024,0.16615151751939622
-0.0985375,-9.6033826649951024,0.16243413177251498
-0.098512500000000003,-9.5997098233630727,0.15871674602563374
-0.098487500000000006,-9.5997098233630727,0.1549993602787525
-0.098462499999999994,-9.6033826649951042,0.15128197453187123
-0.098437499999999997,-9.6070555066271339,0.15128197453187123
-0.0984125,-9.6070555066271339,0.14756458878498999
-0.098387500000000003,-9.6070555066271339,0.14384720303810875
-0.098362500000000005,-9.6070555066271339,0.14012981729122748
-0.098337500000000008,-9.6070555066271339,0.13641243154434793
-0.098312499999999997,-9.6144011898911952,0.13269504579746499
-0.0982875,-9.6144011898911952,0.12897766005058375
-0.098262500000000003,-9.6033826649951024,0.12897766005058375
-0.098237500000000005,-9.5997098233630727,0.12526027430370251
-0.098212500000000008,-9.6033826649951006,0.11782550280994337
-0.098187499999999997,-9.6033826649951024,0.11410811706305875
-0.0981625,-9.6107283482591637,0.11410811706305875
-0.098137500000000003,-9.6180740315232249,0.11039073131617749
-0.098112500000000005,-9.6180740315232249,0.10667334556929625
-0.098087500000000008,-9.6180740315232249,0.10295595982241669
-0.098062499999999997,-9.6144011898911952,0.099238574075533756
-0.0980375,-9.6144011898911952,0.095521188328652501
-0.098012500000000002,-9.6107283482591637,0.095521188328652501
-0.097987500000000005,-9.6107283482591637,0.09180380258177126
-0.097962500000000008,-9.6107283482591637,0.09180380258177126
-0.097937499999999997,-9.6070555066271339,0.088086416834890005
-0.0979125,-9.6070555066271339,0.08436903108800875
-0.097887500000000002,-9.6144011898911952,0.080651645341127509
-0.097862500000000005,-9.6180740315232249,0.076934259594246254
-0.097837500000000008,-9.614401189891197,0.076934259594246254
-0.097812499999999997,-9.6180740315232249,0.073216873847365013
-0.097787499999999999,-9.6180740315232249,0.069499488100483758
-0.097762500000000002,-9.6180740315232249,0.065782102353602517
-0.097737500000000005,-9.6144011898911952,0.062064716606721262
-0.097712500000000008,-9.6180740315232232,0.058347330859841708
-0.097687499999999997,-9.6144011898911952,0.054629945112958767
-0.097662499999999999,-9.6144011898911952,0.050912559366077519
-0.097637500000000002,-9.6144011898911952,0.047195173619196271
-0.097612500000000005,-9.6180740315232249,0.047195173619196271
-0.097587500000000008,-9.6180740315232249,0.043477787872316709
-0.097562499999999996,-9.6180740315232249,0.043477787872315016
-0.097537499999999999,-9.6144011898911952,0.039760402125433768
-0.097512500000000002,-9.6144011898911952,0.032325630631671272
-0.097487500000000005,-9.6180740315232249,0.032325630631671272
-0.097462500000000007,-9.614401189891197,0.028608244884791714
-0.097437499999999996,-9.6144011898911952,0.024890859137908776
-0.097412499999999999,-9.6180740315232249,0.021173473391027525
-0.097387500000000002,-9.6180740315232249,0.017456087644146277
-0.097362500000000005,-9.6180740315232249,0.017456087644146277
-0.097337500000000007,-9.6217468731552529,0.01002131615038716
-0.097312499999999996,-9.6180740315232249,0.0063039304035025301
-0.097287499999999999,-9.6180740315232249,0.0025865446566212813
-0.097262500000000002,-9.6180740315232249,0.0025865446566212813
-0.097237500000000004,-9.6180740315232249,-0.0011308410902599675
-0.097212500000000007,-9.6180740315232249,-0.0011308410902599675
-0.097187499999999996,-9.6180740315232249,-0.0048482268371412163
-0.097162499999999999,-9.6180740315232249,-0.008565612584022466
-0.097137500000000002,-9.6180740315232249,-0.012282998330903714
-0.097112500000000004,-9.6217468731552547,-0.012282998330903714
-0.097087500000000007,-9.6254197147872844,-0.016000384077783272
-0.097062499999999996,-9.6217468731552547,-0.023435155571547461
-0.097037499999999999,-9.6254197147872862,-0.023435155571547461
-0.097012500000000002,-9.6254197147872862,-0.030869927065309957
-0.096987500000000004,-9.6217468731552547,-0.030869927065309957
-0.096962500000000007,-9.6217468731552547,-0.034587312812191205
-0.096937499999999996,-9.6217468731552547,-0.034587312812191205
-0.096912499999999999,-9.6217468731552547,-0.038304698559072453
-0.096887500000000001,-9.6217468731552547,-0.042022084305953708
-0.096862500000000004,-9.6217468731552547,-0.049456855799716204
-0.096837500000000007,-9.6217468731552547,-0.049456855799716204
-0.096812499999999996,-9.6180740315232249,-0.053174241546597452
-0.096787499999999999,-9.6217468731552547,-0.0568916272934787
-0.096762500000000001,-9.6180740315232249,-0.060609013040359955
-0.096737500000000004,-9.6180740315232249,-0.060609013040359955
-0.096712500000000007,-9.6180740315232249,-0.064326398787241196
-0.096687499999999996,-9.6180740315232249,-0.064326398787244582
-0.096662499999999998,-9.6180740315232249,-0.071761170281003692
-0.096637500000000001,-9.6254197147872862,-0.071761170281003692
-0.096612500000000004,-9.6217468731552547,-0.075478556027884947
-0.096587500000000007,-9.6180740315232249,-0.079195941774766188
-0.096562499999999996,-9.6217468731552547,-0.082913327521649136
-0.096537499999999998,-9.6217468731552547,-0.086630713268528697
-0.096512500000000001,-9.6217468731552547,-0.090348099015409938
-0.096487500000000004,-9.6180740315232249,-0.094065484762291193
-0.096462500000000007,-9.6217468731552547,-0.097782870509172434
-0.096437499999999995,-9.6180740315232249,-0.097782870509174127
-0.096412499999999998,-9.6180740315232249,-0.10150025625605369
-0.096387500000000001,-9.6180740315232249,-0.10521764200293493
-0.096362500000000004,-9.6180740315232249,-0.10893502774981619
-0.096337500000000006,-9.6144011898911952,-0.10893502774981619
-0.096312499999999995,-9.6180740315232249,-0.11265241349669912
-0.096287499999999998,-9.6180740315232249,-0.11636979924357868
-0.096262500000000001,-9.6180740315232249,-0.11636979924357868
-0.096237500000000004,-9.6180740315232249,-0.12008718499045994
-0.096212500000000006,-9.6180740315232249,-0.12380457073734119
-0.096187499999999995,-9.6180740315232249,-0.12380457073734288
-0.096162499999999998,-9.6180740315232249,-0.12752195648422243
-0.096137500000000001,-9.6217468731552547,-0.13123934223110367
-0.096112500000000003,-9.6217468731552547,-0.13495672797798491
-0.096087500000000006,-9.6254197147872862,-0.13867411372486618
-0.096062499999999995,-9.6254197147872862,-0.14239149947174912
-0.096037499999999998,-9.6254197147872862,-0.14610888521862866
-0.096012500000000001,-9.6254197147872862,-0.14982627096550993
-0.095987500000000003,-9.6254197147872862,-0.14982627096550993
-0.095962500000000006,-9.6254197147872862,-0.15354365671239117
-0.095937499999999995,-9.6254197147872862,-0.15726104245927411
-0.095912499999999998,-9.6254197147872862,-0.16097842820615366
-0.095887500000000001,-9.6254197147872862,-0.16097842820615366
-0.095862500000000003,-9.6254197147872862,-0.16469581395303493
-0.095837500000000006,-9.6290925564193159,-0.16841319969991617
-0.095812499999999995,-9.6327653980513457,-0.16841319969991786
-0.095787499999999998,-9.6290925564193159,-0.17213058544679741
-0.0957625,-9.6254197147872862,-0.17956535694055992
-0.095737500000000003,-9.6217468731552547,-0.17956535694055992
-0.095712500000000006,-9.6180740315232249,-0.18328274268744116
-0.095687499999999995,-9.6144011898911952,-0.18700012843432409
-0.095662499999999998,-9.6144011898911952,-0.19071751418120367
-0.0956375,-9.6144011898911952,-0.19443489992808491
-0.095612500000000003,-9.6180740315232249,-0.19443489992808491
-0.095587500000000006,-9.6217468731552547,-0.19815228567496615
-0.095562499999999995,-9.6217468731552547,-0.20186967142184739
-0.095537499999999997,-9.6217468731552547,-0.20186967142184739
-0.0955125,-9.6217468731552547,-0.20558705716872866
-0.095487500000000003,-9.6217468731552547,-0.2093044429156099
-0.095462500000000006,-9.6290925564193159,-0.21302182866249114
-0.095437499999999995,-9.6290925564193159,-0.21302182866249283
-0.095412499999999997,-9.6290925564193159,-0.21673921440937241
-0.0953875,-9.6327653980513475,-0.21673921440937241
-0.095362500000000003,-9.6327653980513475,-0.22045660015625365
-0.095337500000000006,-9.6290925564193159,-0.22417398590313489
-0.095312499999999994,-9.6254197147872862,-0.22417398590313659
-0.095287499999999997,-9.6254197147872862,-0.22789137165001613
-0.0952625,-9.6290925564193159,-0.2316087573968974
-0.095237500000000003,-9.6254197147872862,-0.23532614314377864
-0.095212500000000005,-9.6254197147872862,-0.23904352889065988
-0.095187500000000008,-9.6254197147872862,-0.24276091463753946
-0.095162499999999997,-9.6254197147872862,-0.24647830038442239
-0.0951375,-9.6217468731552547,-0.25019568613130366
-0.095112500000000003,-9.6180740315232249,-0.2539130718781849
-0.095087500000000005,-9.6254197147872862,-0.2539130718781849
-0.095062500000000008,-9.6254197147872862,-0.25763045762506448
-0.095037499999999997,-9.6217468731552547,-0.26134784337194739
-0.0950125,-9.6254197147872862,-0.26134784337194739
-0.094987500000000002,-9.6254197147872862,-0.26506522911882863
-0.094962500000000005,-9.6217468731552547,-0.26878261486570987
-0.094937500000000008,-9.6254197147872844,-0.26878261486570987
