#Digilent WaveForms Oscilloscope Acquisition
#Device Name: PlasmaStuff
#Serial Number: SN:210321A41FE0
#Date Time: 2018-11-28 20:21:58.331
#Sample rate: 40000Hz
#Samples: 8192
#Trigger: Source: Channel 2 Type: Edge Condition: Rising Level: 200 mV Hyst.: Auto HoldOff: 0 s
#Channel 1: Range: 2 V/div Offset: 9.62 V
#Channel 2: Range: 2 V/div Offset: 0 V

Time (s),Channel 1 (V),Channel 2 (V)
-0.10237500000000001,-7.8073631069321756,0.60108564990450231
-0.10235,-7.8183816318282728,0.59736826415761934
-0.102325,-7.8294001567243594,0.59365087841073994
-0.1023,-7.8404186816204504,0.58993349266385864
-0.102275,-7.8404186816204504,0.58621610691697734
-0.10225000000000001,-7.8514372065165423,0.58621610691697734
-0.102225,-7.8661285730446693,0.58249872117009605
-0.1022,-7.8771470979407558,0.58249872117009605
-0.102175,-7.8918384644688775,0.57506394967633367
-0.10215,-7.8955113061009081,0.57506394967633367
-0.10212500000000001,-7.8477643648845117,0.57134656392945238
-0.1021,-7.7889988987720198,0.56762917818256942
-0.102075,-7.7816532155079621,0.56391179243568978
-0.10205,-7.8330729983563891,0.56019440668880871
-0.102025,-7.8808199395727865,0.56019440668880871
-0.10200000000000001,-7.9138755142610613,0.55275963519504612
-0.101975,-7.9432582473173152,0.55275963519504445
-0.10195,-7.9652952971094884,0.54904224944816482
-0.101925,-7.9799866636376109,0.54532486370128352
-0.1019,-7.9910051885337019,0.54160747795440245
-0.10187500000000001,-8.0056965550618244,0.53789009220752115
-0.10185,-8.0203879215899541,0.53417270646063986
-0.101825,-8.0350792881180677,0.53417270646063986
-0.1018,-8.0460978130141605,0.52673793496687726
-0.101775,-8.0571163379102515,0.52673793496687726
-0.10175000000000001,-8.0644620211743128,0.52302054921999619
-0.101725,-8.0754805460704109,0.51930316347311489
-0.1017,-8.0901719125985263,0.51930316347311489
-0.101675,-8.1011904374946173,0.5155857777262336
-0.10165,-8.1122089623907101,0.5118683919793523
-0.10162500000000001,-8.1158818040227398,0.50815100623247123
-0.1016,-8.1232274872868064,0.50815100623246789
-0.101575,-8.1342460121828921,0.50071623473870863
-0.10155,-8.1452645370789849,0.49699884899182739
-0.101525,-8.1562830619750759,0.49328146324494615
-0.10150000000000001,-8.1673015868711669,0.49328146324494615
-0.10147500000000001,-8.1783201117672544,0.48956407749806652
-0.10145,-8.1930114782953805,0.48584669175118361
-0.101425,-8.2003571615594417,0.48212930600430237
-0.1014,-8.1856657950313192,0.47841192025742113
-0.10137500000000001,-8.196684319927412,0.47469453451053989
-0.10135000000000001,-8.2150485280875554,0.47097714876366031
-0.101325,-8.2260670529836553,0.46725976301677741
-0.1013,-8.2407584195117778,0.46725976301677741
-0.101275,-8.2554497860399003,0.46354237726989611
-0.10125000000000001,-8.2701411525680228,0.45982499152301487
-0.10122500000000001,-8.2811596774641085,0.45982499152301487
-0.1012,-8.2811596774641139,0.45610760577613363
-0.101175,-8.2921782023602049,0.45239022002925239
-0.10115,-8.3068695688883274,0.44867283428237115
-0.10112500000000001,-8.3142152521523887,0.44495544853548991
-0.10110000000000001,-8.3142152521523887,0.44123806278861033
-0.101075,-8.3178880937844184,0.43752067704172737
-0.10105,-8.3289066186805112,0.43380329129484613
-0.101025,-8.3435979852086319,0.43008590554796489
-0.10100000000000001,-8.3509436684726932,0.42636851980108365
-0.10097500000000001,-8.3582893517367509,0.42636851980108365
-0.10095,-8.3656350350008157,0.4226511340542024
-0.100925,-8.3803264015289383,0.41893374830732116
-0.1009,-8.395017768057059,0.41521636256043992
-0.10087500000000001,-8.4023634513211203,0.41149897681355863
-0.10085000000000001,-8.4170548178492357,0.40778159106667905
-0.100825,-8.4280733427453356,0.40406420531979614
-0.1008,-8.4354190260093951,0.4003468195729149
-0.100775,-8.4464375509054879,0.4003468195729149
-0.10075000000000001,-8.4574560758015789,0.39662943382603366
-0.10072500000000001,-8.4648017590656366,0.39291204807915409
-0.1007,-8.4721474423297014,0.38919466233227118
-0.100675,-8.4831659672257924,0.38547727658538988
-0.10065,-8.4905116504898537,0.38175989083850864
-0.10062500000000001,-8.4941844921218834,0.3780425050916274
-0.10060000000000001,-8.5052030170179709,0.3780425050916274
-0.100575,-8.5125487002820375,0.37060773359786492
-0.10055,-8.5198943835460987,0.37060773359786492
-0.100525,-8.5272400668101582,0.36689034785098368
-0.10050000000000001,-8.5345857500742195,0.36317296210410244
-0.10047500000000001,-8.5456042749703069,0.35945557635722286
-0.10045,-8.5529499582343718,0.3557381906103399
-0.100425,-8.5566227998664033,0.3557381906103399
-0.1004,-8.5676413247624943,0.35202080486345866
-0.10037500000000001,-8.5749870080265556,0.34458603336969618
-0.10035000000000001,-8.5749870080265556,0.34458603336969618
-0.100325,-8.5639684831304645,0.34086864762281494
-0.1003,-8.5823326912906168,0.33715126187593369
-0.100275,-8.6006968994507691,0.33715126187593369
-0.10025000000000001,-8.6117154243468619,0.33343387612905245
-0.10022500000000001,-8.6227339492429476,0.32971649038217282
-0.1002,-8.6300796325070142,0.32599910463528992
-0.100175,-8.6374253157710754,0.32228171888840867
-0.10015,-8.6484438406671664,0.31484694739464619
-0.10012500000000001,-8.6521166822991962,0.31484694739464619
-0.10010000000000001,-8.6594623655632574,0.31112956164776495
-0.100075,-8.6668080488273187,0.30741217590088371
-0.10005,-8.6668080488273187,0.29997740440712117
-0.100025,-8.6337524741390439,0.29997740440712117
-0.10000000000000001,-8.6484438406671664,0.29626001866023993
-0.099975000000000008,-8.67415373209138,0.29254263291335869
-0.099949999999999997,-8.6925179402515322,0.28882524716647745
-0.099925,-8.7072093067796548,0.28510786141959621
-0.099900000000000003,-8.7219006733077773,0.28139047567271497
-0.099875000000000005,-8.725573514939807,0.27767308992583367
-0.099850000000000008,-8.7292463565718386,0.28139047567271497
-0.099824999999999997,-8.736592039835898,0.27767308992583367
-0.0998,-8.7402648814679296,0.27395570417895243
-0.099775000000000003,-8.7402648814679296,0.27023831843207119
-0.099750000000000005,-8.7512834063640206,0.26652093268518995
-0.099725000000000008,-8.7623019312601116,0.26280354693830871
-0.099699999999999997,-8.7659747728921467,0.2590861611914258
-0.099675,-8.7733204561562044,0.25536877544454623
-0.099650000000000002,-8.7769932977882341,0.25165138969766498
-0.099625000000000005,-8.7806661394202656,0.24793400395078372
-0.099600000000000008,-8.7843389810522954,0.24793400395078372
-0.099574999999999997,-8.7953575059483899,0.24421661820389906
-0.09955,-8.8027031892124477,0.23678184671013996
-0.099525000000000002,-8.8063760308444792,0.23678184671013996
-0.099500000000000005,-8.8100488724765089,0.2330644609632587
-0.099475000000000008,-8.8137217141085404,0.22934707521637746
-0.099449999999999997,-8.8063760308444738,0.22562968946949621
-0.099424999999999999,-8.7953575059483864,0.22562968946949621
-0.099400000000000002,-8.8137217141085404,0.22191230372261497
-0.099375000000000005,-8.8320859222686927,0.22191230372261497
-0.099350000000000008,-8.8467772887968152,0.2181949179757337
-0.099324999999999997,-8.8541229720608765,0.21447753222885077
-0.099299999999999999,-8.8577958136929063,0.21076014648197122
-0.099275000000000002,-8.8651414969569675,0.20704276073508995
-0.099250000000000005,-8.8724871802210288,0.20332537498820871
-0.099225000000000008,-8.8724871802210288,0.19960798924132747
-0.099199999999999997,-8.8724871802210288,0.19589060349444623
-0.099174999999999999,-8.8724871802210288,0.19589060349444623
-0.099150000000000002,-8.87983286348509,0.18845583200068372
-0.099125000000000005,-8.8945242300132108,0.18473844625380248
-0.099100000000000008,-8.9018699132772721,0.18473844625380248
-0.099074999999999996,-8.9018699132772738,0.18102106050691955
-0.099049999999999999,-8.9055427549093036,0.17730367476003997
-0.099025000000000002,-8.9165612798053946,0.17358628901315873
-0.099000000000000005,-8.9202341214374243,0.16986890326627749
-0.098975000000000007,-8.9275798047014856,0.16615151751939622
-0.098949999999999996,-8.9312526463334923,0.16615151751939453
-0.098924999999999999,-8.8761600218530585,0.16243413177251498
-0.098900000000000002,-8.8541229720608747,0.15871674602563374
-0.098875000000000005,-8.8724871802210288,0.1549993602787525
-0.098850000000000007,-8.9165612798053946,0.15128197453187123
-0.098824999999999996,-8.9422711712296135,0.15128197453186953
-0.098799999999999999,-8.9532896961256991,0.14756458878498999
-0.098775000000000002,-8.9606353793897604,0.14384720303810875
-0.098750000000000004,-8.9716539042858532,0.14012981729122748
-0.098725000000000007,-8.9716539042858532,0.14012981729122748
-0.098699999999999996,-8.9789995875499162,0.13269504579746499
-0.098674999999999999,-8.9863452708139739,0.13269504579746499
-0.098650000000000002,-8.9863452708139739,0.12526027430370251
-0.098625000000000004,-8.9900181124460055,0.12526027430370251
-0.098600000000000007,-8.9900181124460055,0.12154288855682124
-0.098574999999999996,-8.993690954078037,0.1178255028099383
-0.098549999999999999,-8.9973637957100667,0.11410811706305875
-0.098525000000000001,-9.0010366373420965,0.11039073131617749
-0.098500000000000004,-9.004709478974128,0.11039073131617749
-0.098475000000000007,-9.004709478974128,0.11039073131617749
-0.098449999999999996,-9.0047094789741298,0.102955959822415
-0.098424999999999999,-9.0083823206061577,0.102955959822415
-0.098400000000000001,-9.015728003870219,0.095521188328652501
-0.098375000000000004,-9.015728003870219,0.095521188328652501
-0.098350000000000007,-9.0230736871342803,0.09180380258177126
-0.09832500000000001,-9.030419370398338,0.088086416834891698
-0.098299999999999998,-9.0340922120303713,0.08436903108800875
-0.098275000000000001,-9.0304193703983415,0.08436903108800875
-0.098250000000000004,-9.0230736871342803,0.076934259594246254
-0.098225000000000007,-9.0304193703983415,0.073216873847365013
-0.09820000000000001,-9.0377650536623975,0.073216873847365013
-0.098174999999999998,-9.0451107369264623,0.069499488100483758
-0.098150000000000001,-9.0451107369264623,0.065782102353602517
-0.098125000000000004,-9.0524564201905235,0.062064716606721262
-0.098100000000000007,-9.0598021034545848,0.058347330859840014
-0.098075000000000009,-9.0634749450866146,0.058347330859840014
-0.098049999999999998,-9.0634749450866163,0.054629945112958767
-0.098025000000000001,-9.0634749450866163,0.054629945112958767
-0.098000000000000004,-9.0671477867186461,0.050912559366077519
-0.097975000000000007,-9.0671477867186461,0.047195173619196271
-0.097950000000000009,-9.0744934699827038,0.043477787872316709
-0.097924999999999998,-9.0781663116147371,0.039760402125433768
-0.097900000000000001,-9.0781663116147371,0.03604301637855252
-0.097875000000000004,-9.0818391532467686,0.032325630631671272
-0.097850000000000006,-9.0855119948787983,0.032325630631671272
-0.097825000000000009,-9.0891848365108281,0.028608244884791714
-0.097799999999999998,-9.0891848365108299,0.024890859137908776
-0.097775000000000001,-9.0965305197748911,0.021173473391027525
-0.097750000000000004,-9.0965305197748911,0.017456087644146277
-0.097725000000000006,-9.0965305197748911,0.013738701897265029
-0.097700000000000009,-9.1002033614069191,0.01002131615038547
-0.097674999999999998,-9.1075490446709821,0.0063039304035025301
-0.097650000000000001,-9.1075490446709821,0.0025865446566212813
-0.097625000000000003,-9.1112218863030119,0.0025865446566212813
-0.097600000000000006,-9.1075490446709821,-0.0011308410902599675
-0.097575000000000009,-9.1112218863030101,-0.0011308410902599675
-0.097549999999999998,-9.1075490446709821,-0.0048482268371412163
-0.097525000000000001,-9.0304193703983415,-0.008565612584022466
-0.097500000000000003,-8.9643082210217919,-0.012282998330903714
-0.097475000000000006,-9.015728003870219,-0.016000384077784962
-0.097450000000000009,-9.0928576781428241,-0.019717769824664524
-0.097424999999999998,-9.1295860944631642,-0.023435155571547461
-0.0974,-9.1442774609912867,-0.027152541318428709
-0.097375000000000003,-9.151623144255348,-0.027152541318428709
-0.097350000000000006,-9.1552959858873795,-0.030869927065309957
-0.097325000000000009,-9.1589688275194074,-0.038304698559069074
-0.097299999999999998,-9.1552959858873795,-0.038304698559072453
-0.097275,-9.1552959858873795,-0.042022084305953708
-0.097250000000000003,-9.1589688275194092,-0.045739470052834956
-0.097225000000000006,-9.162641669151439,-0.049456855799716204
-0.097200000000000009,-9.158968827519411,-0.053174241546595759
-0.097174999999999997,-9.1589688275194092,-0.0568916272934787
-0.09715,-9.1589688275194092,-0.053174241546597452
-0.097125000000000003,-9.162641669151439,-0.0568916272934787
-0.097100000000000006,-9.162641669151439,-0.060609013040359955
-0.097075000000000009,-9.162641669151439,-0.064326398787239503
-0.097049999999999997,-9.1699873524155002,-0.068043784534122451
-0.097025,-9.1699873524155002,-0.071761170281003692
-0.097000000000000003,-9.1736601940475317,-0.075478556027884947
-0.096975000000000006,-9.1736601940475317,-0.075478556027884947
-0.096950000000000008,-9.1773330356795615,-0.079195941774766188
-0.096924999999999997,-9.1736601940475317,-0.082913327521647442
-0.0969,-9.1699873524155002,-0.086630713268528697
-0.096875000000000003,-9.1663145107834705,-0.090348099015409938
-0.096850000000000006,-9.1773330356795615,-0.094065484762291193
-0.096825000000000008,-9.1773330356795615,-0.097782870509172434
-0.096799999999999997,-9.1736601940475317,-0.10150025625605369
-0.096775,-9.151623144255348,-0.10150025625605369
-0.096750000000000003,-9.1369317777272254,-0.10521764200293493
-0.096725000000000005,-9.1332589360951957,-0.10521764200293493
-0.096700000000000008,-9.1295860944631642,-0.10893502774981619
-0.096674999999999997,-9.1295860944631748,-0.11265241349669743
-0.09665,-9.151623144255348,-0.11265241349669743
-0.096625000000000003,-9.181005877311593,-0.11636979924357868
-0.096600000000000005,-9.1993700854717453,-0.12008718499045994
-0.096575000000000008,-9.203042927103775,-0.12380457073734119
-0.096549999999999997,-9.2067157687358048,-0.12752195648422243
-0.096525,-9.203042927103775,-0.12752195648422243
-0.096500000000000002,-9.2103886103678363,-0.13123934223110367
-0.096475000000000005,-9.2140614519998678,-0.13495672797798491
-0.096450000000000008,-9.2177342936318976,-0.13495672797798491
-0.096424999999999997,-9.2177342936318976,-0.14239149947174742
-0.0964,-9.2177342936318976,-0.14239149947174742
-0.096375000000000002,-9.2140614519998678,-0.14610888521862866
-0.096350000000000005,-9.2140614519998678,-0.14982627096550993
-0.096325000000000008,-9.2140614519998678,-0.15354365671239117
-0.096299999999999997,-9.2140614519998696,-0.15726104245927242
-0.096274999999999999,-9.2177342936318976,-0.15726104245927242
-0.096250000000000002,-9.203042927103775,-0.16469581395303493
-0.096225000000000005,-9.2103886103678363,-0.16469581395303493
-0.096200000000000008,-9.2140614519998678,-0.16469581395303493
-0.096174999999999997,-9.2177342936318993,-0.16841319969991786
-0.096149999999999999,-9.2214071352639273,-0.17213058544679741
-0.096125000000000002,-9.2250799768959588,-0.17584797119367868
-0.096100000000000005,-9.2287528185279886,-0.17584797119367868
-0.096075000000000008,-9.2287528185279886,-0.18328274268744116
-0.096049999999999996,-9.2287528185279726,-0.1870001284343224
-0.096024999999999999,-9.192024402207684,-0.1870001284343224
-0.096000000000000002,-9.1956972438397138,-0.19071751418120367
-0.095975000000000005,-9.2214071352639273,-0.19443489992808491
-0.095950000000000008,-9.2324256601600201,-0.19815228567496615
-0.095924999999999996,-9.2324256601600219,-0.19815228567496784
-0.095899999999999999,-9.2360985017920498,-0.20186967142184739
-0.095875000000000002,-9.2360985017920498,-0.20558705716872866
-0.095850000000000005,-9.2360985017920498,-0.20558705716872866
-0.095825000000000007,-9.2360985017920498,-0.2093044429156099
-0.095799999999999996,-9.2360985017920516,-0.21302182866249283
-0.095774999999999999,-9.2397713434240814,-0.21673921440937241
-0.095750000000000002,-9.2397713434240814,-0.21673921440937241
-0.095725000000000005,-9.2324256601600201,-0.21673921440937241
-0.095700000000000007,-9.2360985017920498,-0.22045660015625365
-0.095674999999999996,-9.2434441850561111,-0.22417398590313659
-0.095649999999999999,-9.2434441850561111,-0.22789137165001613
-0.095625000000000002,-9.2434441850561111,-0.2316087573968974
-0.095600000000000004,-9.2471170266881426,-0.23532614314377864
-0.095575000000000007,-9.2471170266881426,-0.23532614314377864
-0.095549999999999996,-9.2507898683201724,-0.23904352889066158
-0.095524999999999999,-9.2507898683201724,-0.24276091463754115
